Source1	Source2	RuleID
4873	4873	6
1669	1669	6
3257	3257	6
3144	3144	6
4773	4773	6
2063	2063	6
1399	1399	6
1777	1777	6
3840	3840	5
4486	4486	6
1859	1859	6
1772	1772	6
3711	3711	6
3903	3903	6
4283	4283	6
3336	3336	6
2992	2992	6
4693	4693	6
3341	3341	6
4131	4131	6
3098	3098	5
2656	2656	6
2894	2894	6
1315	1315	6
2626	2626	6
4022	4022	6
2532	2532	6
4753	4753	5
1343	1343	6
297	297	6
140	140	6
48	48	6
108	108	6
185	185	6
316	316	6
424	424	6
1402	1402	6
1998	1998	6
1303	1303	5
2165	2165	6
3386	3386	6
2081	2081	6
4618	4618	6
3851	3851	6
2579	2579	6
2761	2761	6
2227	2227	6
2475	2475	5
2386	2386	6
1247	1247	6
2617	2617	6
2921	2921	6
4224	4224	6
4396	4396	6
4564	4564	6
1375	1375	6
3037	3037	6
1263	1263	6
541	541	6
1388	1388	6
4592	4592	6
3277	3277	6
553	553	6
494	494	6
519	519	6
1112	1112	6
1401	1401	6
2586	2586	6
2891	2891	6
3066	3066	6
4738	4738	6
3605	3605	6
2917	2917	6
2720	2720	6
4180	4180	6
4228	4228	6
554	554	6
4502	4502	6
3607	3607	6
4159	4159	6
394	394	6
964	964	6
3555	3555	6
994	994	6
2210	2210	6
3823	3823	6
1599	1599	6
1854	1854	6
3136	3136	6
3312	3312	6
4098	4098	6
1965	1965	6
3317	3317	6
3184	3184	5
1296	1296	5
3053	3053	6
3604	3604	6
4263	4263	5
1753	1753	6
2972	2972	6
3694	3694	6
2425	2425	6
2846	2846	6
2335	2335	6
1371	1371	6
1222	1222	6
527	527	6
2007	2007	6
4745	4745	6
2364	2364	6
2543	2543	6
3872	3872	6
2689	2689	6
4389	4389	6
1921	1921	6
2610	2610	6
1003	1003	6
1425	1425	6
4848	4848	6
3137	3137	6
4557	4557	6
2124	2124	6
2414	2414	6
4657	4657	5
2600	2600	6
2644	2644	6
204	204	6
4623	4623	6
2115	2115	6
2216	2216	6
791	791	6
3554	3554	6
966	966	6
347	347	5
646	646	6
2053	2053	6
4059	4059	6
4530	4530	6
4972	4972	6
2986	2986	6
2408	2408	6
1116	1116	6
1150	1150	6
1672	1672	6
4107	4107	5
1503	1503	6
2634	2634	6
3452	3452	5
4193	4193	6
3799	3799	6
1718	1718	6
3993	3993	6
3980	3980	5
672	672	6
2544	2544	6
3416	3416	6
952	952	6
175	175	6
2379	2379	6
2505	2505	6
2603	2603	6
4475	4475	6
2295	2295	6
4413	4413	6
3513	3513	5
667	667	6
770	770	6
263	263	6
4791	4791	6
650	650	6
4762	4762	6
3328	3328	6
1829	1829	6
332	332	6
4173	4173	6
4911	4911	6
343	343	6
270	270	6
10	10	6
24	24	6
40	40	6
63	63	6
235	235	6
704	704	6
1356	1356	6
4879	4879	6
3739	3739	6
2323	2323	6
3022	3022	6
838	838	6
2014	2014	6
3933	3933	6
800	800	6
2570	2570	6
3421	3421	6
3276	3276	6
837	837	6
372	372	6
1689	1689	6
4068	4068	6
118	118	6
384	384	5
1076	1076	6
1891	1891	6
2473	2473	6
3882	3882	6
4037	4037	6
4191	4191	6
360	360	6
1254	1254	6
3757	3757	6
1210	1210	6
2840	2840	6
3318	3318	6
4668	4668	6
2157	2157	6
2446	2446	6
3917	3917	6
2545	2545	6
3143	3143	6
3611	3611	6
2836	2836	6
2893	2893	6
2640	2640	5
1469	1469	6
1947	1947	6
2419	2419	6
3827	3827	6
4927	4927	6
1959	1959	6
900	900	6
3583	3583	6
2280	2280	6
4559	4559	6
4567	4567	5
4138	4138	6
1043	1043	6
3127	3127	5
3271	3271	6
4516	4516	6
4451	4451	6
2808	2808	5
3508	3508	6
1493	1493	6
1013	1013	6
41	41	6
2136	2136	6
2760	2760	6
3926	3926	6
2224	2224	6
1514	1514	5
3618	3618	6
4489	4489	6
2909	2909	6
4770	4770	6
4700	4700	6
2412	2412	6
2789	2789	6
4508	4508	6
2735	2735	6
1896	1896	6
2156	2156	6
1533	1533	6
984	984	5
1121	1121	6
3512	3512	6
1193	1193	6
1344	1344	6
251	251	6
137	137	6
703	703	6
736	736	6
1705	1705	6
2874	2874	6
4681	4681	6
598	598	6
3067	3067	6
2571	2571	6
2701	2701	6
1177	1177	6
2471	2471	6
2542	2542	6
2450	2450	6
2711	2711	6
4170	4170	6
2569	2569	6
4877	4877	6
3338	3338	6
4066	4066	6
2824	2824	6
3087	3087	6
3355	3355	6
4841	4841	6
2401	2401	6
371	371	6
1612	1612	6
3574	3574	6
2037	2037	6
2113	2113	6
1064	1064	6
1855	1855	6
4163	4163	6
4568	4568	6
2146	2146	6
773	773	6
2483	2483	6
2822	2822	6
2167	2167	6
3254	3254	6
976	976	6
479	479	6
656	656	6
1939	1939	6
839	839	6
1354	1354	6
4969	4969	6
1362	1362	6
4746	4746	6
382	382	6
150	150	6
217	217	6
328	328	6
2245	2245	5
1634	1634	6
2983	2983	5
4850	4850	6
4658	4658	6
2559	2559	6
3330	3330	6
3435	3435	6
662	662	6
4230	4230	6
836	836	5
351	351	6
418	418	5
621	621	6
4110	4110	6
4710	4710	6
550	550	6
1152	1152	6
4955	4955	6
2238	2238	6
3708	3708	6
1215	1215	6
1988	1988	5
3095	3095	6
2355	2355	6
4572	4572	6
3268	3268	6
4422	4422	6
4178	4178	6
2120	2120	6
2259	2259	6
2829	2829	6
781	781	6
272	272	6
1304	1304	6
2363	2363	6
3516	3516	6
4295	4295	6
4455	4455	6
3112	3112	6
2353	2353	6
4318	4318	6
2757	2757	6
4887	4887	6
4892	4892	6
4546	4546	6
4027	4027	5
1972	1972	6
2143	2143	6
1809	1809	6
4048	4048	6
4091	4091	6
1915	1915	6
505	505	6
1369	1369	6
39	39	6
1555	1555	6
1875	1875	6
4419	4419	6
1099	1099	6
1243	1243	6
4694	4694	6
1852	1852	6
2971	2971	6
3217	3217	6
3734	3734	5
4001	4001	6
4768	4768	6
2641	2641	6
433	433	6
2201	2201	6
3868	3868	6
4878	4878	6
4329	4329	6
2031	2031	5
4130	4130	6
3830	3830	6
811	811	6
1520	1520	6
2270	2270	6
2666	2666	6
4289	4289	6
3725	3725	6
506	506	6
1681	1681	6
3670	3670	6
2236	2236	6
514	514	6
451	451	6
72	72	6
139	139	6
331	331	6
2306	2306	6
3651	3651	6
864	864	6
2269	2269	6
4015	4015	6
2391	2391	6
3009	3009	6
518	518	6
1443	1443	6
1906	1906	6
1623	1623	6
4109	4109	6
3103	3103	6
4485	4485	6
4039	4039	6
1042	1042	6
3844	3844	6
3387	3387	6
1472	1472	6
2319	2319	6
592	592	5
364	364	6
896	896	6
4997	4997	6
1395	1395	6
4891	4891	6
2098	2098	6
4341	4341	6
4190	4190	6
1528	1528	6
612	612	6
1265	1265	6
3909	3909	5
4988	4988	6
3606	3606	6
4677	4677	6
1255	1255	6
4579	4579	6
582	582	6
597	597	6
871	871	6
4200	4200	6
4763	4763	6
780	780	5
2665	2665	6
2582	2582	5
3346	3346	6
1261	1261	6
4814	4814	6
2778	2778	6
4456	4456	6
2073	2073	6
3802	3802	6
2264	2264	6
1361	1361	6
414	414	6
237	237	6
3365	3365	6
3729	3729	6
1074	1074	6
3089	3089	6
1416	1416	6
3354	3354	6
4600	4600	6
2152	2152	6
1870	1870	6
1271	1271	6
132	132	6
151	151	6
511	511	6
1576	1576	6
3069	3069	6
3904	3904	6
4864	4864	6
523	523	6
595	595	5
4551	4551	6
1557	1557	5
4750	4750	6
825	825	6
3838	3838	5
3083	3083	6
4823	4823	6
4587	4587	6
1219	1219	6
365	365	6
4217	4217	5
3908	3908	5
4721	4721	6
4349	4349	6
4381	4381	6
1110	1110	6
2858	2858	6
3691	3691	6
2248	2248	6
2769	2769	6
4764	4764	6
2825	2825	6
2160	2160	5
226	226	6
303	303	6
4506	4506	6
4291	4291	6
3517	3517	6
3622	3622	5
1429	1429	6
2077	2077	6
2850	2850	6
4727	4727	6
1755	1755	6
4434	4434	6
2520	2520	6
3942	3942	6
1638	1638	6
56	56	6
228	228	6
280	280	6
403	403	6
4735	4735	5
2033	2033	6
3401	3401	6
953	953	6
1373	1373	6
1594	1594	6
301	301	6
1419	1419	5
4545	4545	6
537	537	6
689	689	6
1067	1067	6
1157	1157	6
3182	3182	6
4616	4616	6
4749	4749	6
1814	1814	6
2714	2714	6
1830	1830	6
259	259	5
1199	1199	6
3972	3972	6
1308	1308	6
4296	4296	6
4157	4157	6
4288	4288	6
3528	3528	6
3978	3978	6
3359	3359	6
486	486	6
407	407	6
1477	1477	6
2817	2817	6
3222	3222	6
1693	1693	6
2675	2675	6
2159	2159	6
2697	2697	6
3706	3706	6
2662	2662	6
1963	1963	5
1148	1148	6
4505	4505	6
4965	4965	6
472	472	6
281	281	6
287	287	6
2712	2712	6
834	834	6
3374	3374	6
3803	3803	6
3414	3414	5
4993	4993	5
3060	3060	6
383	383	6
4429	4429	6
4371	4371	6
1253	1253	6
1910	1910	5
912	912	6
1090	1090	6
3007	3007	5
1593	1593	6
4796	4796	5
2729	2729	6
1109	1109	6
2304	2304	6
2999	2999	6
3544	3544	6
3383	3383	6
3523	3523	6
2494	2494	6
4441	4441	6
1810	1810	6
3209	3209	6
3434	3434	6
3764	3764	6
1313	1313	6
3786	3786	6
3453	3453	6
1741	1741	6
1118	1118	6
515	515	5
135	135	6
411	411	6
1201	1201	6
2377	2377	6
2993	2993	6
3532	3532	6
4378	4378	6
2175	2175	6
2345	2345	6
1523	1523	6
558	558	6
1059	1059	6
2436	2436	6
961	961	5
2963	2963	6
4994	4994	6
902	902	6
344	344	6
1554	1554	6
1866	1866	6
2964	2964	6
4301	4301	6
4595	4595	6
1382	1382	6
4601	4601	6
4285	4285	6
4356	4356	6
3724	3724	6
3797	3797	6
3164	3164	6
3679	3679	6
840	840	6
4586	4586	6
870	870	5
590	590	6
3096	3096	6
3713	3713	6
2071	2071	6
2421	2421	6
631	631	6
260	260	6
81	81	6
129	129	6
207	207	6
897	897	6
3750	3750	6
4512	4512	6
4779	4779	6
1091	1091	6
4666	4666	6
4782	4782	6
604	604	6
1224	1224	6
3535	3535	6
4311	4311	6
4204	4204	6
3763	3763	6
1783	1783	6
3377	3377	6
996	996	6
3746	3746	6
3747	3747	6
158	158	6
4248	4248	6
4736	4736	6
1044	1044	6
2194	2194	5
3730	3730	6
808	808	5
981	981	6
3860	3860	6
4705	4705	6
2261	2261	6
3579	3579	6
179	179	6
3245	3245	6
3644	3644	6
1473	1473	6
1715	1715	6
4058	4058	6
3891	3891	5
1721	1721	6
3775	3775	6
3947	3947	6
916	916	5
1187	1187	6
2332	2332	6
2536	2536	6
4971	4971	6
2008	2008	6
3210	3210	6
1235	1235	6
1587	1587	6
2592	2592	6
3371	3371	6
4795	4795	6
641	641	6
732	732	6
2283	2283	6
3372	3372	6
2228	2228	6
2418	2418	6
4093	4093	6
3666	3666	6
212	212	6
111	111	6
205	205	6
1923	1923	6
2807	2807	6
3363	3363	6
4919	4919	6
2047	2047	6
4549	4549	6
4430	4430	6
3443	3443	6
3682	3682	6
3461	3461	6
1800	1800	6
1145	1145	6
1326	1326	5
4900	4900	6
3079	3079	6
3256	3256	6
1445	1445	6
2411	2411	6
374	374	6
406	406	6
2352	2352	6
1471	1471	6
1742	1742	6
3299	3299	6
90	90	6
264	264	6
2221	2221	6
2428	2428	6
534	534	6
4056	4056	6
4672	4672	6
2941	2941	6
4431	4431	5
1662	1662	6
2012	2012	5
2967	2967	6
3612	3612	6
1268	1268	6
169	169	6
187	187	6
3776	3776	6
4550	4550	6
4300	4300	6
3227	3227	6
4671	4671	6
830	830	6
2682	2682	6
583	583	6
2187	2187	6
3130	3130	6
883	883	6
3639	3639	6
4063	4063	6
2732	2732	6
616	616	6
338	338	6
3173	3173	6
4192	4192	6
4119	4119	6
4310	4310	6
1834	1834	5
4812	4812	6
3402	3402	5
3824	3824	6
339	339	6
257	257	6
101	101	6
766	766	6
1769	1769	6
3128	3128	6
3777	3777	6
3939	3939	6
4287	4287	6
4939	4939	6
1890	1890	5
3183	3183	6
1767	1767	6
1278	1278	6
1422	1422	6
1480	1480	6
1537	1537	6
1929	1929	6
1949	1949	6
1584	1584	6
2605	2605	6
3141	3141	6
1914	1914	6
849	849	5
890	890	6
3536	3536	6
4444	4444	6
2645	2645	6
2654	2654	6
920	920	6
2773	2773	6
1158	1158	6
368	368	6
3668	3668	6
4584	4584	6
3469	3469	6
4874	4874	6
1251	1251	6
2635	2635	6
3760	3760	6
4728	4728	6
3943	3943	6
4227	4227	6
3819	3819	6
85	85	5
4142	4142	6
310	310	6
4808	4808	6
608	608	6
309	309	5
11	11	6
285	285	6
3351	3351	6
1527	1527	6
1089	1089	6
3063	3063	6
4272	4272	6
1759	1759	6
1495	1495	6
934	934	6
3675	3675	6
2370	2370	6
4080	4080	6
4822	4822	6
2816	2816	5
957	957	6
707	707	6
2305	2305	6
3686	3686	5
2404	2404	6
4251	4251	6
4418	4418	6
1917	1917	6
3807	3807	6
844	844	5
469	469	6
747	747	6
810	810	6
1962	1962	6
3117	3117	6
2004	2004	6
3332	3332	6
2709	2709	6
1017	1017	6
3495	3495	6
2423	2423	6
3081	3081	6
3099	3099	6
4053	4053	6
516	516	6
333	333	5
387	387	6
942	942	6
1081	1081	6
1955	1955	6
3636	3636	6
388	388	6
3123	3123	6
3697	3697	5
4942	4942	6
3701	3701	6
2437	2437	6
460	460	6
66	66	6
106	106	6
3762	3762	6
3867	3867	5
3931	3931	6
4513	4513	6
2585	2585	6
4330	4330	6
2863	2863	6
2961	2961	6
2747	2747	6
799	799	6
2467	2467	6
1098	1098	6
269	269	6
2338	2338	6
1942	1942	6
2049	2049	6
3878	3878	6
2458	2458	6
3305	3305	6
1518	1518	6
1550	1550	6
2856	2856	6
2183	2183	6
4635	4635	6
408	408	6
530	530	6
798	798	6
3952	3952	6
1386	1386	6
1954	1954	6
666	666	6
1702	1702	6
3798	3798	6
2394	2394	6
3875	3875	6
3900	3900	6
3550	3550	6
1284	1284	6
2163	2163	6
3366	3366	6
361	361	6
166	166	6
64	64	6
197	197	6
329	329	5
2230	2230	5
1836	1836	6
2681	2681	6
795	795	6
1190	1190	6
2108	2108	6
4761	4761	6
164	164	6
2020	2020	5
3056	3056	5
3663	3663	6
295	295	6
4673	4673	6
174	174	6
194	194	6
1837	1837	6
2207	2207	6
2716	2716	6
4274	4274	6
3866	3866	6
2620	2620	6
1909	1909	6
3252	3252	6
3440	3440	6
1746	1746	6
3789	3789	6
4096	4096	6
4757	4757	6
2526	2526	5
2074	2074	6
2564	2564	6
4160	4160	6
2199	2199	6
986	986	6
1494	1494	6
1792	1792	6
2576	2576	5
2997	2997	6
677	677	6
686	686	5
3935	3935	6
3229	3229	6
4122	4122	6
2843	2843	6
2915	2915	6
1298	1298	5
2591	2591	6
4924	4924	6
390	390	6
633	633	6
1873	1873	6
1803	1803	6
3660	3660	6
1297	1297	6
1470	1470	6
1512	1512	6
1541	1541	6
3039	3039	6
4748	4748	6
1970	1970	6
3290	3290	6
3044	3044	6
3313	3313	6
4134	4134	6
820	820	6
1277	1277	6
1136	1136	6
4867	4867	6
1364	1364	6
3368	3368	6
1213	1213	5
1008	1008	6
93	93	6
459	459	5
1287	1287	5
2242	2242	5
2826	2826	6
4752	4752	6
2340	2340	6
3621	3621	5
4495	4495	6
4670	4670	6
2527	2527	5
2651	2651	6
4435	4435	6
4511	4511	6
2445	2445	6
1904	1904	6
3966	3966	6
4276	4276	6
4926	4926	6
2469	2469	6
2984	2984	6
668	668	6
3348	3348	6
2664	2664	6
4792	4792	5
4473	4473	5
4518	4518	6
3172	3172	6
491	491	6
636	636	6
4201	4201	6
2465	2465	6
3718	3718	6
1282	1282	6
3188	3188	6
4780	4780	6
2669	2669	6
3700	3700	6
4995	4995	5
4216	4216	6
4932	4932	6
4739	4739	6
3719	3719	6
1436	1436	6
3168	3168	5
1508	1508	6
1347	1347	6
314	314	6
3885	3885	6
4121	4121	6
3761	3761	6
2180	2180	6
2955	2955	6
3673	3673	6
4438	4438	6
3228	3228	6
4809	4809	6
1525	1525	6
2474	2474	6
1738	1738	6
685	685	6
3563	3563	5
2432	2432	6
3965	3965	6
1340	1340	6
147	147	6
109	109	6
3813	3813	6
3864	3864	6
4258	4258	6
3428	3428	6
2895	2895	6
2976	2976	6
3814	3814	6
914	914	6
3012	3012	6
3289	3289	6
971	971	5
1444	1444	6
3630	3630	6
4101	4101	6
1325	1325	6
4357	4357	6
4219	4219	6
4267	4267	6
1167	1167	6
922	922	6
13	13	6
307	307	6
3820	3820	6
2044	2044	6
787	787	6
894	894	6
980	980	6
1420	1420	6
1668	1668	5
4292	4292	6
563	563	6
4105	4105	6
4582	4582	6
2929	2929	6
4712	4712	6
4952	4952	6
846	846	6
2439	2439	6
2344	2344	6
4521	4521	6
3863	3863	6
4176	4176	6
1497	1497	6
716	716	6
61	61	6
1131	1131	6
3572	3572	6
4370	4370	5
4653	4653	6
3000	3000	6
2178	2178	6
4950	4950	6
2954	2954	6
1865	1865	6
3626	3626	6
4896	4896	6
1916	1916	6
893	893	6
438	438	6
560	560	6
2239	2239	6
3578	3578	6
1485	1485	6
2998	2998	6
3702	3702	6
1686	1686	6
1104	1104	6
1173	1173	6
4236	4236	6
4857	4857	6
1946	1946	6
2217	2217	6
4591	4591	5
549	549	6
1496	1496	6
4801	4801	6
2819	2819	6
1200	1200	5
4920	4920	5
2803	2803	6
532	532	5
113	113	6
216	216	6
362	362	6
876	876	6
1877	1877	6
2339	2339	6
3122	3122	6
4492	4492	6
3684	3684	6
2655	2655	6
3792	3792	5
3927	3927	6
2186	2186	6
3016	3016	6
1146	1146	6
4517	4517	6
565	565	6
3030	3030	6
3119	3119	6
3998	3998	6
2779	2779	6
4954	4954	6
334	334	6
3462	3462	6
3582	3582	6
423	423	6
471	471	5
3717	3717	6
3948	3948	6
3521	3521	6
4073	4073	5
2800	2800	6
2812	2812	6
79	79	6
148	148	6
3936	3936	6
1185	1185	6
3345	3345	6
4171	4171	6
2054	2054	6
712	712	6
2833	2833	6
3204	3204	6
4324	4324	6
1274	1274	6
2759	2759	6
2872	2872	6
822	822	6
298	298	6
2820	2820	6
4947	4947	6
2754	2754	6
4014	4014	6
2553	2553	6
2574	2574	6
3223	3223	6
2969	2969	5
4960	4960	6
1756	1756	6
2290	2290	6
613	613	6
1004	1004	6
2052	2052	6
2723	2723	6
410	410	6
149	149	6
222	222	6
891	891	6
2470	2470	6
385	385	6
1458	1458	6
4124	4124	6
2622	2622	6
3251	3251	6
3930	3930	6
4974	4974	6
1754	1754	6
3619	3619	6
4043	4043	6
4457	4457	6
2940	2940	6
3795	3795	6
4889	4889	6
3692	3692	6
4421	4421	6
2312	2312	5
1058	1058	6
4395	4395	6
1907	1907	6
117	117	6
201	201	6
752	752	6
1936	1936	6
2565	2565	6
3665	3665	6
4165	4165	6
2516	2516	6
1577	1577	6
2919	2919	6
4179	4179	6
3152	3152	6
1338	1338	6
1451	1451	6
2457	2457	6
2798	2798	5
3283	3283	6
1671	1671	6
2292	2292	6
2298	2298	6
2539	2539	6
653	653	5
3339	3339	6
311	311	6
466	466	5
2441	2441	6
3422	3422	6
997	997	6
468	468	6
715	715	6
2190	2190	6
3895	3895	6
3214	3214	6
938	938	6
1943	1943	6
3772	3772	6
3445	3445	6
3538	3538	6
1508	1510	4
1510	1508	4
1524	1526	4
1526	1524	4
3559	3565	4
3565	3559	4
2646	2651	5
2651	2646	5
3789	3806	4
3806	3789	4
4705	4727	6
4727	4705	6
2149	2172	4
2172	2149	4
4932	4957	6
4957	4932	6
3650	3672	4
3672	3650	4
1682	1716	4
1716	1682	4
202	227	4
227	202	4
2577	2621	6
2621	2577	6
3295	3314	4
3314	3295	4
1743	1784	6
1784	1743	6
1078	1139	6
1139	1078	6
3584	3657	6
3657	3584	6
3992	4041	4
4041	3992	4
3334	3413	4
3413	3334	4
3476	3521	5
3521	3476	5
156	202	4
202	156	4
1079	1120	4
1120	1079	4
2581	2673	4
2673	2581	4
921	1020	4
1020	921	4
3750	3789	4
3789	3750	4
2176	2286	4
2286	2176	4
778	891	5
891	778	5
3201	3317	4
3317	3201	4
3750	3806	4
3806	3750	4
156	227	4
227	156	4
310	416	4
416	310	4
28	134	4
134	28	4
3642	3738	4
3738	3642	4
857	1011	4
1011	857	4
2405	2516	4
2516	2405	4
1629	1686	6
1686	1629	6
3851	4036	4
4036	3851	4
3411	3463	6
3463	3411	6
3405	3480	4
3480	3405	4
4433	4491	4
4491	4433	4
2368	2464	4
2464	2368	4
4109	4328	6
4328	4109	6
3931	4017	4
4017	3931	4
3120	3295	4
3295	3120	4
2140	2220	4
2220	2140	4
9	255	4
255	9	4
4140	4308	6
4308	4140	6
3863	4076	6
4076	3863	6
1679	1933	6
1933	1679	6
94	344	4
344	94	4
3642	3881	4
3881	3642	4
2796	3064	4
3064	2796	4
109	378	4
378	109	4
626	869	4
869	626	4
2158	2418	4
2418	2158	4
144	398	4
398	144	4
627	877	4
877	627	4
4219	4433	4
4433	4219	4
1572	1802	6
1802	1572	6
2070	2360	4
2360	2070	4
28	296	4
296	28	4
164	413	6
413	164	6
2286	2516	4
2516	2286	4
2194	2476	4
2476	2194	4
2248	2442	4
2442	2248	4
1588	1919	4
1919	1588	4
4209	4415	4
4415	4209	4
2176	2516	4
2516	2176	4
3607	3957	4
3689	3851	4
3851	3689	4
3957	3607	4
3295	3505	4
3505	3295	4
3223	3559	4
3559	3223	4
124	265	5
265	124	5
3223	3565	4
3565	3223	4
3120	3505	4
3505	3120	4
3786	3913	6
3913	3786	6
529	917	4
917	529	4
3626	4000	4
4000	3626	4
2286	2405	4
2405	2286	4
3163	3531	5
3531	3163	5
91	507	6
507	91	6
3790	3949	4
3949	3790	4
3695	4038	6
4038	3695	6
1727	1813	6
1813	1727	6
3689	4036	4
4036	3689	4
134	296	4
296	134	4
3738	3881	4
3881	3738	4
3665	4069	6
4069	3665	6
1129	1503	4
1503	1129	4
1545	1969	5
1969	1545	5
552	1003	4
1003	552	4
1539	1996	4
1996	1539	4
3606	4032	4
4032	3606	4
4323	4404	4
4404	4323	4
3290	3331	6
3331	3290	6
1174	1399	4
1399	1174	4
2176	2405	4
2405	2176	4
3085	3563	4
3563	3085	4
666	880	4
880	666	4
1155	1391	4
1391	1155	4
4219	4491	4
4491	4219	4
135	374	6
374	135	6
94	606	4
606	94	4
1160	1669	4
1669	1160	4
3282	3782	4
3782	3282	4
2058	2591	5
2591	2058	5
16	524	4
524	16	4
1079	1577	4
1577	1079	4
3190	3669	6
3669	3190	6
3084	3623	6
3623	3084	6
4449	4898	6
4898	4449	6
20	594	6
594	20	6
1120	1577	4
1577	1120	4
312	883	4
883	312	4
355	814	5
814	355	5
1114	1595	4
1595	1114	4
488	925	6
925	488	6
125	522	4
522	125	4
3150	3638	6
3638	3150	6
1101	1588	4
1588	1101	4
1384	2028	6
2028	1384	6
278	912	4
912	278	4
274	917	4
917	274	4
3081	3728	6
3728	3081	6
2439	2844	5
2844	2439	5
374	1003	4
1003	374	4
1313	1921	4
1921	1313	4
4564	4976	6
4976	4564	6
135	552	4
552	135	4
3567	3877	4
3877	3567	4
2461	2898	4
2898	2461	4
1225	1553	4
1553	1225	4
4325	4612	4
4612	4325	4
4484	4961	4
4961	4484	4
1368	1983	4
1479	1824	4
1824	1479	4
1983	1368	4
2226	2624	4
2624	2226	4
4124	4846	6
4846	4124	6
274	529	6
529	274	6
344	606	4
606	344	4
2138	2909	6
2909	2138	6
441	688	6
688	441	6
227	1001	4
1001	227	4
3087	3860	5
3860	3087	5
202	1001	4
1001	202	4
2379	2657	6
2657	2379	6
1101	1919	4
1919	1101	4
4176	4962	6
4962	4176	6
4466	4662	4
4662	4466	4
490	699	4
699	490	4
1036	1880	6
1880	1036	6
279	577	4
577	279	4
4193	4921	6
4921	4193	6
374	552	4
552	374	4
135	1003	4
1003	135	4
1528	1686	6
1686	1528	6
156	1001	4
1001	156	4
1034	1911	4
1911	1034	4
197	847	4
847	197	4
3165	4045	5
3374	3774	4
3774	3374	4
4045	3165	5
1522	1635	4
1635	1522	4
2057	2972	6
2972	2057	6
2339	2744	4
2744	2339	4
2411	2807	4
2807	2411	4
429	560	6
560	429	6
4383	4798	4
4798	4383	4
1528	1629	6
1629	1528	6
482	580	4
580	482	4
3183	4041	4
4041	3183	4
2090	2975	4
2975	2090	4
4272	4869	4
4869	4272	4
3345	3750	4
3750	3345	4
4548	4732	4
4732	4548	4
2067	2990	4
2990	2067	4
491	559	6
559	491	6
478	536	4
536	478	4
2452	2655	4
2655	2452	4
1029	1992	4
1992	1029	4
3345	3806	4
3806	3345	4
1452	1655	6
1655	1452	6
3345	3789	4
3789	3345	4
2172	2965	4
2965	2172	4
2149	2965	4
2965	2149	4
208	805	4
805	208	4
3183	3992	4
3992	3183	4
4470	4737	4
4737	4470	4
2413	2705	4
2705	2413	4
2238	3262	4
3262	2238	4
2063	3075	5
3075	2063	5
9	1052	4
1052	9	4
2158	3151	4
3151	2158	4
541	1588	4
1588	541	4
197	1263	4
1263	197	4
2105	3076	4
3076	2105	4
2132	3093	5
3093	2132	5
2452	3542	6
3542	2452	6
790	1911	4
1911	790	4
536	1658	4
1658	536	4
2070	3194	6
3194	2070	6
227	1120	4
1120	227	4
139	1029	6
1029	139	6
559	1726	6
1726	559	6
2706	3591	4
3591	2706	4
2684	3806	6
3806	2684	6
202	1120	4
1120	202	4
156	1079	4
1079	156	4
490	1371	6
1371	490	6
2684	3789	4
3789	2684	4
250	1084	6
1084	250	6
2938	4028	4
4028	2938	4
946	1912	4
1912	946	4
2585	3786	5
3786	2585	5
227	1079	4
1079	227	4
2114	3223	4
3223	2114	4
2525	3339	4
3339	2525	4
743	1598	4
1598	743	4
2684	3750	4
3750	2684	4
795	1989	5
1989	795	5
255	1052	4
1052	255	4
2884	4000	4
4000	2884	4
2796	3594	6
2857	4047	4
3594	2796	6
4047	2857	4
377	1438	4
1438	377	4
72	1201	4
1201	72	4
156	1120	4
396	1392	4
1120	156	4
1392	396	4
202	1079	4
1079	202	4
660	1948	6
1948	660	6
2950	3729	6
3729	2950	6
254	1479	4
683	1938	4
1479	254	4
1938	683	4
2418	3151	4
3151	2418	4
606	1889	4
1000	1751	4
1751	1000	4
1889	606	4
2384	3183	4
3183	2384	4
692	2038	6
2038	692	6
2360	3194	4
3194	2360	4
2585	3913	5
3913	2585	5
524	1874	4
1874	524	4
2894	3630	4
3630	2894	4
541	1919	4
1919	541	4
2836	3696	4
3696	2836	4
2190	3560	4
2249	3503	6
3503	2249	6
3560	2190	4
2940	3611	4
3611	2940	4
951	1757	4
1757	951	4
2884	3626	6
3626	2884	6
274	1126	5
1126	274	5
2965	3816	4
3816	2965	4
915	1544	6
1544	915	6
2114	3559	4
3559	2114	4
2757	3951	6
3951	2757	6
2114	3565	4
3565	2114	4
1001	1577	4
1577	1001	4
2524	3094	6
3094	2524	6
728	1798	4
1798	728	4
423	1095	6
1095	423	6
924	1657	6
1657	924	6
3064	3594	4
3594	3064	4
655	1907	4
1907	655	4
3065	3578	5
3578	3065	5
597	1119	6
1119	597	6
137	1689	4
1689	137	4
627	1124	4
1124	627	4
2176	3738	4
3738	2176	4
400	1975	4
1975	400	4
2746	3222	1
3222	2746	1
344	1889	4
1889	344	4
927	1503	4
1503	927	4
2405	3881	4
2464	4076	6
3881	2405	4
4076	2464	6
2540	4001	6
4001	2540	6
541	1101	4
1101	541	4
2368	3863	4
3863	2368	4
11	1618	4
1618	11	4
990	1457	6
1457	990	6
2286	3738	4
3738	2286	4
529	1126	5
1126	529	5
2480	4044	5
4044	2480	5
2149	3816	4
3816	2149	4
236	1660	4
1660	236	4
2172	3816	4
3816	2172	4
450	1879	4
1879	450	4
